9.05 	3.07 	4.19 	0
9.22 	3.18 	5.03 	0
9.20 	3.12 	6.17 	0
9.04 	2.79 	7.17 	0
9.10 	2.87 	8.09 	0
9.05 	2.98 	9.01 	0
8.95 	3.04 	10.18 	1
8.92 	4.05 	0.85 	1
8.90 	3.86 	1.95 	0
8.76 	3.95 	3.22 	0
9.22 	4.16 	4.24 	0
8.83 	3.80 	5.07 	0
8.84 	4.07 	5.79 	0
9.06 	3.78 	6.79 	0
8.84 	3.93 	7.80 	0
9.24 	4.01 	9.02 	0
9.19 	3.85 	10.20 	1
9.01 	5.19 	1.14 	1
9.07 	5.01 	1.96 	0
9.13 	4.93 	3.05 	0
8.82 	4.85 	4.04 	0
8.81 	5.20 	5.06 	0
9.13 	5.04 	6.22 	0
8.82 	5.24 	6.84 	0
9.12 	5.20 	8.12 	0
8.94 	5.25 	9.21 	0
9.17 	4.84 	9.90 	1
9.14 	6.23 	0.79 	1
8.95 	5.79 	2.08 	0
8.79 	6.00 	3.19 	0
9.01 	6.20 	3.98 	0
8.83 	5.91 	5.14 	0
9.25 	6.23 	6.24 	0
9.12 	5.99 	7.08 	0
9.21 	5.97 	8.19 	0
8.75 	5.81 	8.84 	0
8.83 	5.95 	10.04 	1
9.22 	6.79 	1.15 	1
8.98 	6.92 	1.75 	0
8.97 	7.11 	3.19 	0
9.10 	7.13 	4.16 	0
8.76 	7.13 	5.09 	0
8.92 	7.23 	6.09 	0
9.20 	7.17 	6.99 	0
9.09 	7.22 	8.01 	0
8.92 	6.89 	9.00 	0
8.89 	7.01 	9.76 	1
9.15 	8.12 	0.91 	1
8.89 	7.98 	2.22 	0
8.96 	8.12 	2.81 	0
9.06 	7.93 	3.84 	0
8.83 	8.24 	5.15 	0
9.15 	8.13 	5.98 	0
9.13 	7.98 	6.87 	0
9.15 	8.05 	8.04 	0
9.13 	7.99 	8.86 	0
9.23 	7.93 	10.05 	1
8.97 	9.08 	0.88 	1
8.93 	8.81 	1.99 	0
9.08 	9.20 	2.91 	0
9.05 	8.75 	3.92 	0
9.11 	8.98 	4.76 	0
8.99 	9.19 	6.10 	0
9.13 	9.21 	7.14 	0
9.11 	8.78 	7.78 	0
9.22 	9.23 	8.78 	0
9.05 	8.76 	10.00 	1
9.08 	9.85 	1.24 	1
8.76 	10.12 	1.93 	1
9.21 	10.19 	2.81 	1
8.88 	9.77 	4.21 	1
8.87 	10.12 	5.15 	1
8.99 	9.77 	5.80 	1
8.82 	9.97 	7.00 	1
8.80 	9.91 	8.07 	1
8.77 	9.99 	9.24 	1
8.83 	9.97 	9.95 	1
10.14 	1.17 	0.89 	1
10.20 	0.87 	1.96 	1
10.19 	0.86 	3.09 	1
10.24 	1.10 	4.22 	1
10.21 	1.19 	4.79 	1
10.07 	1.04 	6.23 	1
10.20 	0.85 	7.22 	1
9.84 	1.16 	8.21 	1
10.22 	0.75 	9.19 	1
10.20 	1.08 	9.95 	1
10.07 	2.09 	1.21 	1
9.88 	2.06 	2.06 	1
9.97 	1.83 	2.84 	1
10.02 	1.98 	3.85 	1
10.18 	2.22 	5.23 	1
9.85 	2.09 	5.87 	1
9.85 	2.00 	6.92 	1
9.82 	2.04 	7.82 	1
9.77 	1.78 	9.21 	1
9.86 	1.76 	9.88 	1
10.16 	3.06 	1.15 	1
9.97 	3.01 	2.24 	1
10.08 	3.03 	2.97 	1
9.92 	2.76 	3.75 	1
10.08 	2.91 	4.96 	1
10.07 	2.87 	6.00 	1
9.88 	3.01 	7.08 	1
10.02 	3.04 	7.76 	1
10.23 	3.05 	8.99 	1
10.20 	2.89 	9.90 	1
10.09 	3.79 	0.97 	1
10.17 	4.07 	2.14 	1
10.08 	3.77 	2.90 	1
10.13 	3.78 	3.99 	1
10.18 	4.12 	4.81 	1
9.76 	3.79 	5.88 	1
10.24 	4.09 	7.15 	1
10.13 	3.95 	8.16 	1
9.91 	4.12 	9.01 	1
9.80 	3.80 	10.17 	1
9.79 	5.22 	0.76 	1
9.87 	4.96 	1.80 	1
9.96 	4.82 	2.97 	1
10.07 	5.21 	3.92 	1
10.18 	4.81 	5.22 	1
9.83 	5.16 	5.85 	1
10.09 	4.98 	6.90 	1
10.06 	4.80 	7.98 	1
9.94 	5.23 	8.78 	1
10.22 	5.09 	10.05 	1
10.19 	5.97 	1.25 	1
9.84 	5.93 	1.79 	1
9.88 	5.98 	3.04 	1
10.23 	5.94 	3.94 	1
9.86 	6.07 	5.13 	1
9.87 	6.12 	5.92 	1
10.19 	5.90 	6.76 	1
9.88 	5.85 	7.76 	1
9.89 	6.24 	9.13 	1
9.98 	5.99 	9.86 	1
9.92 	7.20 	0.98 	1
10.19 	7.20 	2.17 	1
10.20 	6.78 	3.03 	1
9.79 	6.97 	4.20 	1
9.87 	6.84 	4.84 	1
10.05 	6.79 	6.11 	1
10.25 	7.10 	6.97 	1
10.01 	6.78 	8.16 	1
10.09 	6.78 	8.78 	1
9.94 	7.00 	9.80 	1
10.16 	8.06 	1.15 	1
9.96 	7.81 	2.06 	1
9.92 	8.25 	2.89 	1
10.23 	7.77 	4.09 	1
10.14 	8.02 	5.15 	1
10.03 	7.94 	6.17 	1
10.08 	8.00 	7.09 	1
9.93 	7.76 	7.85 	1
10.09 	8.22 	8.76 	1
9.94 	7.94 	9.89 	1
9.93 	8.88 	0.89 	1
10.03 	9.05 	2.17 	1
9.97 	9.07 	2.95 	1
10.22 	8.83 	3.87 	1
9.76 	8.84 	5.15 	1
10.13 	9.19 	5.87 	1
9.81 	9.12 	7.03 	1
9.99 	9.12 	7.82 	1
10.24 	8.79 	8.85 	1
10.23 	8.93 	10.22 	1
10.12 	10.12 	0.80 	1
9.83 	10.09 	2.14 	1
10.09 	9.84 	3.11 	1
10.14 	9.95 	4.02 	1
10.18 	9.82 	4.88 	1
9.88 	9.82 	6.14 	1
10.20 	9.93 	7.12 	1
10.16 	10.08 	8.10 	1
10.12 	9.94 	8.85 	1
10.16 	10.19 	9.87 	1
21.09 	1.13 	0.76 	1
21.17 	1.12 	2.04 	1
20.90 	1.03 	2.98 	1
21.10 	1.01 	4.11 	1
20.90 	1.18 	4.93 	1
21.11 	1.09 	5.87 	1
21.08 	2.23 	1.24 	1
20.82 	2.16 	1.81 	1
21.25 	2.06 	2.81 	1
20.81 	1.88 	3.92 	1
21.13 	2.25 	5.19 	1
21.17 	2.15 	5.80 	1
20.86 	2.79 	1.21 	1
21.11 	3.21 	2.07 	1
20.88 	3.08 	2.78 	1
20.98 	3.11 	4.15 	1
20.78 	3.01 	5.18 	1
21.15 	2.96 	6.04 	1
20.78 	4.10 	0.76 	1
21.15 	3.92 	2.03 	1
21.05 	4.24 	2.84 	1
21.21 	3.88 	3.91 	1
20.88 	4.14 	4.85 	1
20.92 	4.04 	6.00 	1
21.25 	5.05 	0.85 	1
21.01 	5.13 	2.16 	1
20.79 	5.11 	2.75 	1
21.09 	4.95 	3.80 	1
20.90 	4.76 	4.87 	1
21.06 	4.96 	6.02 	1
20.98 	5.98 	1.10 	1
21.07 	5.82 	1.98 	1
21.02 	6.08 	3.16 	1
21.17 	6.03 	3.89 	1
20.79 	5.82 	5.07 	1
20.84 	5.81 	5.92 	1
22.12 	0.79 	1.14 	1
22.06 	0.79 	1.94 	1
21.88 	0.87 	2.88 	1
22.13 	1.03 	4.06 	1
22.12 	0.82 	4.91 	1
21.78 	1.25 	6.17 	1
21.81 	2.21 	1.14 	1
21.96 	2.11 	1.89 	0
22.03 	2.09 	3.20 	0
22.18 	1.87 	4.13 	0
21.85 	2.02 	5.21 	0
21.97 	2.11 	5.95 	1
22.03 	2.97 	1.13 	1
22.19 	3.24 	1.84 	0
22.06 	2.98 	2.80 	0
21.78 	3.11 	4.16 	0
22.16 	2.95 	5.19 	0
22.00 	2.95 	5.88 	1
22.11 	3.93 	1.05 	1
22.18 	3.95 	1.89 	0
22.00 	3.80 	3.00 	0
22.03 	4.14 	3.90 	0
21.96 	3.85 	4.84 	0
21.77 	4.07 	5.78 	1
22.18 	5.03 	1.17 	1
21.91 	5.09 	2.16 	0
21.92 	4.99 	3.02 	0
21.77 	4.93 	3.81 	0
22.06 	4.96 	5.14 	0
22.01 	5.09 	6.21 	1
21.79 	5.98 	0.99 	1
22.20 	6.19 	2.22 	1
21.98 	6.16 	2.78 	1
21.81 	6.21 	4.02 	1
21.93 	6.12 	5.16 	1
22.15 	6.13 	5.98 	1
22.95 	0.76 	1.15 	1
23.09 	1.23 	1.76 	1
23.19 	1.08 	3.13 	1
23.02 	1.09 	3.99 	1
22.84 	1.23 	5.23 	1
23.20 	1.18 	6.20 	1
23.20 	1.98 	0.78 	1
22.98 	1.93 	1.98 	0
23.01 	2.04 	3.10 	0
23.11 	1.93 	3.89 	0
22.90 	2.16 	5.17 	0
23.13 	1.98 	5.80 	1
22.99 	3.19 	0.83 	1
23.24 	3.14 	2.03 	0
23.24 	3.19 	3.23 	0
23.06 	3.19 	4.05 	0
23.24 	3.25 	4.85 	0
23.13 	2.99 	6.16 	1
22.83 	4.15 	1.03 	1
23.25 	3.88 	1.82 	0
23.14 	4.15 	3.17 	0
22.77 	4.12 	4.25 	0
23.04 	3.83 	5.02 	0
23.06 	4.06 	6.13 	1
23.19 	5.21 	0.81 	1
23.21 	5.17 	2.19 	0
22.88 	5.06 	3.21 	0
22.82 	5.23 	3.98 	0
22.77 	5.01 	4.95 	0
22.96 	4.95 	6.24 	1
23.12 	6.09 	1.12 	1
22.90 	6.16 	1.91 	1
23.22 	5.92 	2.82 	1
22.97 	5.78 	4.21 	1
22.93 	6.18 	4.76 	1
22.89 	6.15 	5.83 	1
24.19 	1.05 	0.89 	1
23.99 	0.83 	2.12 	1
23.81 	1.12 	2.80 	1
24.15 	1.11 	3.85 	1
23.83 	0.88 	4.77 	1
24.14 	1.09 	6.03 	1
24.21 	2.08 	1.23 	1
23.83 	2.02 	2.22 	0
23.86 	2.20 	2.76 	0
23.96 	2.09 	3.91 	0
24.03 	2.10 	5.14 	0
23.75 	1.88 	6.21 	1
24.14 	2.95 	1.18 	1
23.85 	2.92 	2.25 	0
24.01 	3.07 	2.90 	0
23.88 	3.01 	4.03 	0
23.79 	2.78 	5.14 	0
24.10 	2.82 	5.96 	1
23.81 	3.95 	1.10 	1
23.79 	3.97 	2.12 	0
23.85 	4.07 	3.01 	0
24.14 	4.04 	3.77 	0
24.17 	3.87 	4.95 	0
24.25 	4.00 	5.95 	1
23.80 	4.90 	0.88 	1
23.76 	5.09 	1.85 	0
23.79 	5.05 	2.83 	0
23.85 	5.04 	3.95 	0
23.88 	4.91 	5.17 	0
23.90 	5.19 	6.23 	1
23.87 	5.97 	0.89 	1
24.03 	5.81 	2.11 	1
23.96 	6.03 	3.09 	1
24.13 	6.08 	4.14 	1
24.21 	6.11 	4.94 	1
23.81 	6.00 	6.10 	1
25.11 	0.75 	1.04 	1
24.85 	1.14 	1.86 	1
24.96 	1.19 	3.24 	1
25.15 	1.07 	4.00 	1
25.04 	1.17 	5.10 	1
25.03 	1.05 	6.02 	1
25.01 	2.19 	0.79 	1
25.11 	2.16 	1.79 	0
25.21 	2.10 	3.04 	0
24.79 	2.10 	3.97 	0
25.03 	2.15 	4.84 	0
24.96 	1.82 	5.77 	1
25.20 	3.09 	0.91 	1
24.85 	3.21 	2.00 	0
25.03 	3.24 	3.22 	0
25.05 	3.20 	3.80 	0
25.24 	2.81 	4.82 	0
24.80 	3.00 	6.19 	1
25.03 	4.01 	0.84 	1
25.17 	3.75 	2.22 	0
24.83 	3.89 	3.13 	0
25.10 	4.23 	4.08 	0
25.13 	3.78 	5.03 	0
25.19 	3.94 	5.81 	1
25.15 	5.12 	1.01 	1
24.85 	5.14 	2.05 	0
25.11 	4.80 	3.20 	0
25.04 	4.80 	3.98 	0
25.09 	5.22 	5.01 	0
24.91 	4.90 	5.88 	1
24.96 	6.19 	0.76 	1
25.00 	5.95 	1.88 	1
24.99 	6.10 	3.06 	1
24.92 	6.24 	3.79 	1
25.23 	5.81 	5.25 	1
25.09 	6.18 	6.16 	1
25.76 	0.76 	1.15 	1
25.83 	0.86 	1.85 	1
26.16 	0.91 	3.24 	1
25.83 	1.18 	3.82 	1
25.79 	0.97 	4.87 	1
26.02 	1.22 	6.03 	1
25.76 	2.02 	1.17 	1
26.21 	2.09 	1.95 	1
26.02 	1.98 	2.78 	1
25.77 	2.09 	4.17 	1
25.83 	2.15 	4.93 	1
25.76 	2.07 	6.07 	1
25.80 	2.84 	1.11 	1
26.12 	3.02 	2.10 	1
26.08 	3.21 	3.16 	1
25.92 	3.16 	4.22 	1
25.91 	3.08 	4.77 	1
26.06 	2.79 	5.95 	1
25.97 	3.87 	0.86 	1
26.19 	3.98 	2.03 	1
25.75 	3.88 	3.13 	1
25.76 	4.09 	4.14 	1
25.86 	4.02 	4.97 	1
25.77 	3.80 	6.25 	1
26.18 	5.08 	1.13 	1
25.76 	4.77 	2.19 	1
26.05 	4.89 	3.07 	1
25.89 	4.85 	3.96 	1
26.15 	5.00 	5.13 	1
25.99 	5.09 	6.01 	1
26.12 	5.82 	0.87 	1
26.11 	6.01 	2.03 	1
26.23 	5.85 	2.95 	1
26.23 	6.12 	3.92 	1
26.01 	6.20 	4.97 	1
25.95 	5.96 	5.79 	1
16.23 	16.23 	0.78 	1
16.04 	16.18 	2.83 	1
16.13 	16.05 	5.14 	1
16.18 	16.10 	7.11 	1
15.81 	17.92 	1.10 	1
15.78 	17.82 	2.90 	1
15.83 	17.78 	4.94 	1
16.05 	17.86 	6.82 	1
16.23 	20.20 	0.97 	1
16.14 	19.75 	3.11 	1
15.87 	19.79 	5.09 	1
16.02 	19.86 	7.09 	1
16.15 	22.00 	0.86 	1
15.77 	21.96 	2.97 	1
15.95 	22.11 	4.85 	1
15.86 	22.14 	7.04 	1
18.08 	15.91 	1.10 	1
18.24 	16.11 	3.17 	1
17.94 	16.14 	5.12 	1
18.18 	15.76 	6.94 	1
17.77 	17.96 	1.12 	1
18.02 	18.05 	3.00 	0
17.91 	17.91 	5.09 	0
17.96 	18.11 	6.75 	1
17.93 	20.24 	0.75 	1
18.10 	19.98 	2.77 	0
17.98 	20.05 	5.07 	0
17.77 	19.82 	6.85 	1
17.98 	21.82 	1.09 	1
17.96 	21.76 	2.83 	1
17.76 	21.87 	4.83 	1
17.86 	21.90 	6.85 	1
20.20 	15.91 	1.22 	1
19.90 	15.93 	3.15 	1
19.92 	16.00 	5.02 	1
19.78 	16.00 	7.24 	1
19.82 	18.17 	1.08 	1
20.20 	18.03 	2.84 	0
19.81 	18.21 	4.82 	0
20.24 	17.80 	7.25 	1
20.16 	19.84 	0.84 	1
20.09 	19.86 	3.15 	0
20.22 	19.90 	5.19 	0
20.20 	20.07 	7.02 	1
20.22 	22.18 	1.17 	1
19.94 	22.15 	2.81 	1
20.15 	21.79 	5.01 	1
19.96 	22.17 	6.97 	1
22.12 	16.20 	0.95 	1
21.97 	15.97 	3.20 	1
21.80 	16.05 	5.15 	1
21.81 	16.18 	6.84 	1
21.92 	18.10 	1.09 	1
21.92 	17.87 	2.79 	1
22.24 	17.82 	4.98 	1
21.78 	18.04 	6.98 	1
22.04 	19.95 	1.22 	1
21.89 	19.94 	3.00 	1
22.18 	19.76 	4.79 	1
22.21 	19.85 	6.97 	1
21.97 	22.04 	1.04 	1
22.13 	21.94 	3.22 	1
22.06 	22.12 	5.08 	1
21.99 	22.13 	7.09 	1
8.00 	20.00 	5.00 	1
7.93 	20.00 	5.62 	1
7.74 	20.00 	6.22 	1
7.43 	20.00 	6.76 	1
7.01 	20.00 	7.23 	1
6.50 	20.00 	7.60 	1
5.93 	20.00 	7.85 	1
5.31 	20.00 	7.98 	1
4.69 	20.00 	7.98 	1
4.07 	20.00 	7.85 	1
3.50 	20.00 	7.60 	1
2.99 	20.00 	7.23 	1
2.57 	20.00 	6.76 	1
2.26 	20.00 	6.22 	1
2.07 	20.00 	5.62 	1
2.00 	20.00 	5.00 	1
2.07 	20.00 	4.38 	1
2.26 	20.00 	3.78 	1
2.57 	20.00 	3.24 	1
2.99 	20.00 	2.77 	1
3.50 	20.00 	2.40 	1
4.07 	20.00 	2.15 	1
4.69 	20.00 	2.02 	1
5.31 	20.00 	2.02 	1
5.93 	20.00 	2.15 	1
6.50 	20.00 	2.40 	1
7.01 	20.00 	2.77 	1
7.43 	20.00 	3.24 	1
7.74 	20.00 	3.78 	1
7.93 	20.00 	4.38 	1
